dataset,freq,age,sex,indic_il,unit,geo,time,value,status
ilc_di03,A,Y6-11,F,MED_E,PPS,SE,2014,19138,
ilc_di03,A,Y6-11,F,MED_E,PPS,SE,2019,19384,
ilc_di03,A,Y11-15,M,MEI_E,EUR,BE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,BE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,BG,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,BG,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,CZ,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,CZ,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,DK,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,DK,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,DE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,DE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,EE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,EE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,IE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,IE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,EL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,EL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,ES,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,ES,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,FR,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,FR,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,HR,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,HR,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,IT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,IT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,CY,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,CY,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,LV,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,LV,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,LT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,LT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,LU,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,LU,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,HU,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,HU,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,MT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,MT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,NL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,NL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,AT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,AT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,PL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,PL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,PT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,PT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,RO,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,RO,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,SI,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,SI,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,SK,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,SK,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,FI,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,FI,2019,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,SE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,EUR,SE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,BE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,BE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,BG,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,BG,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,CZ,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,CZ,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,DK,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,DK,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,DE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,DE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,EE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,EE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,IE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,IE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,EL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,EL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,ES,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,ES,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,FR,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,FR,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,HR,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,HR,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,IT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,IT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,CY,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,CY,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,LV,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,LV,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,LT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,LT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,LU,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,LU,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,HU,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,HU,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,MT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,MT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,NL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,NL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,AT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,AT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,PL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,PL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,PT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,PT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,RO,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,RO,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,SI,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,SI,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,SK,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,SK,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,FI,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,FI,2019,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,SE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,NAC,SE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,BE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,BE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,BG,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,BG,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,CZ,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,CZ,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,DK,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,DK,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,DE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,DE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,EE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,EE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,IE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,IE,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,EL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,EL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,ES,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,ES,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,FR,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,FR,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,HR,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,HR,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,IT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,IT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,CY,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,CY,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,LV,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,LV,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,LT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,LT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,LU,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,LU,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,HU,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,HU,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,MT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,MT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,NL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,NL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,AT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,AT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,PL,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,PL,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,PT,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,PT,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,RO,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,RO,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,SI,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,SI,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,SK,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,SK,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,FI,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,FI,2019,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,SE,2014,,
ilc_di03,A,Y11-15,M,MEI_E,PPS,SE,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,BE,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,BE,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,BG,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,BG,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,CZ,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,CZ,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,DK,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,DK,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,DE,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,DE,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,EE,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,EE,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,IE,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,IE,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,EL,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,EL,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,ES,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,ES,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,FR,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,FR,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,HR,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,HR,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,IT,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,IT,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,CY,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,CY,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,LV,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,LV,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,LT,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,LT,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,LU,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,LU,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,HU,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,HU,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,MT,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,MT,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,NL,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,NL,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,AT,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,AT,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,PL,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,PL,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,PT,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,PT,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,RO,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,RO,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,SI,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,SI,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,SK,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,SK,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,FI,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,FI,2019,,
ilc_di03,A,Y11-15,M,MED_E,EUR,SE,2014,,
ilc_di03,A,Y11-15,M,MED_E,EUR,SE,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,BE,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,BE,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,BG,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,BG,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,CZ,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,CZ,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,DK,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,DK,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,DE,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,DE,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,EE,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,EE,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,IE,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,IE,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,EL,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,EL,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,ES,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,ES,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,FR,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,FR,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,HR,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,HR,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,IT,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,IT,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,CY,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,CY,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,LV,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,LV,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,LT,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,LT,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,LU,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,LU,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,HU,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,HU,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,MT,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,MT,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,NL,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,NL,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,AT,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,AT,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,PL,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,PL,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,PT,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,PT,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,RO,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,RO,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,SI,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,SI,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,SK,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,SK,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,FI,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,FI,2019,,
ilc_di03,A,Y11-15,M,MED_E,NAC,SE,2014,,
ilc_di03,A,Y11-15,M,MED_E,NAC,SE,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,BE,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,BE,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,BG,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,BG,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,CZ,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,CZ,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,DK,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,DK,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,DE,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,DE,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,EE,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,EE,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,IE,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,IE,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,EL,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,EL,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,ES,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,ES,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,FR,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,FR,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,HR,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,HR,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,IT,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,IT,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,CY,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,CY,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,LV,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,LV,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,LT,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,LT,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,LU,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,LU,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,HU,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,HU,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,MT,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,MT,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,NL,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,NL,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,AT,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,AT,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,PL,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,PL,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,PT,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,PT,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,RO,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,RO,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,SI,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,SI,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,SK,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,SK,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,FI,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,FI,2019,,
ilc_di03,A,Y11-15,M,MED_E,PPS,SE,2014,,
ilc_di03,A,Y11-15,M,MED_E,PPS,SE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,BE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,BE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,BG,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,BG,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,CZ,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,CZ,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,DK,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,DK,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,DE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,DE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,EE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,EE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,IE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,IE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,EL,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,EL,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,ES,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,ES,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,FR,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,FR,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,HR,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,HR,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,IT,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,IT,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,CY,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,CY,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,LV,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,LV,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,LT,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,LT,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,LU,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,LU,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,HU,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,HU,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,MT,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,MT,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,NL,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,NL,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,AT,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,AT,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,PL,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,PL,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,PT,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,PT,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,RO,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,RO,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,SI,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,SI,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,SK,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,SK,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,FI,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,FI,2019,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,SE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,EUR,SE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,BE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,BE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,BG,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,BG,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,CZ,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,CZ,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,DK,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,DK,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,DE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,DE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,EE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,EE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,IE,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,IE,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,EL,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,EL,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,ES,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,ES,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,FR,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,FR,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,HR,2014,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,HR,2019,,
ilc_di03,A,Y11-15,F,MEI_E,NAC,IT,2014,,
